videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,22,416,240,8,64,48,0,55,63,3,1,2,QT_SPLIT,12441603,12441603,0,1063.5068359375,560.34375,5856.0,60704.0,0.09646810753821823,286896.0,318.0615234375,554.96875,1408.0,160.0,8.8,71036.0,641.6396484375,558.78125,3584.0,1024.0,3.5,71524.0,595.25,565.0,2240.0,65280.0,0.03431372549019608,72320.0,2640.859375,562.625,64960.0,59744.0,1.0873058382431708,72016.0
BasketballPass,22,416,240,8,64,56,0,63,63,3,1,2,QT_SPLIT,12441603,12441603,0,6025.361083984375,553.328125,57472.0,48800.0,1.1777049180327872,283304.0,776.0458984375,567.71875,448.0,1024.0,0.4375,72668.0,651.3115234375,570.96875,0.0,1056.0,0.0,73084.0,8413.1875,547.75,60384.0,56128.0,1.0758266818700113,70112.0,13011.734375,526.875,61920.0,55936.0,1.106979405034325,67440.0
BasketballPass,22,416,240,8,64,384,64,391,127,3,1,2,QT_SPLIT,14305786,14305786,0,2615.6537475585933,386.3984375,6784.0,288.0,23.555555555555557,197836.0,2361.90234375,381.6875,1280.0,62048.0,0.020629190304280558,48856.0,2560.109375,390.625,1088.0,62272.0,0.017471736896197326,50000.0,2534.4365234375,383.03125,1792.0,512.0,3.5,49028.0,2939.9375,390.25,1376.0,224.0,6.142857142857142,49952.0
BasketballPass,27,416,240,8,64,384,64,391,127,3,1,2,QT_SPLIT,7009060,7009060,0,2615.6537475585933,386.3984375,6784.0,288.0,23.555555555555557,197836.0,2361.90234375,381.6875,1280.0,62048.0,0.020629190304280558,48856.0,2560.109375,390.625,1088.0,62272.0,0.017471736896197326,50000.0,2534.4365234375,383.03125,1792.0,512.0,3.5,49028.0,2939.9375,390.25,1376.0,224.0,6.142857142857142,49952.0
BasketballPass,32,416,240,8,64,384,64,391,127,3,1,2,QT_SPLIT,4302209,4302209,0,2615.6537475585933,386.3984375,6784.0,288.0,23.555555555555557,197836.0,2361.90234375,381.6875,1280.0,62048.0,0.020629190304280558,48856.0,2560.109375,390.625,1088.0,62272.0,0.017471736896197326,50000.0,2534.4365234375,383.03125,1792.0,512.0,3.5,49028.0,2939.9375,390.25,1376.0,224.0,6.142857142857142,49952.0
BasketballPass,22,416,240,16,32,48,64,63,95,3,2,1,QT_SPLIT,11010525,11010525,0,7053.017517089844,279.8828125,62784.0,52416.0,1.1978021978021978,143300.0,4058.37109375,327.0625,59264.0,57472.0,1.0311804008908685,41864.0,7899.5,256.0,64160.0,60960.0,1.05249343832021,32768.0,177.4375,309.75,4448.0,192.0,23.16666666666667,39648.0,9561.9833984375,226.71875,5856.0,65024.0,0.09005905511811024,29020.0
BasketballPass,22,416,240,16,32,48,96,63,127,1,2,1,QT_SPLIT,5977694,5977694,0,1370.357177734375,314.453125,41280.0,640.0,64.5,161000.0,1599.93359375,328.5625,53600.0,63520.0,0.8438287153652393,42056.0,1972.984375,313.875,62272.0,5824.0,10.692307692307693,40176.0,1227.58984375,309.1875,55040.0,64448.0,0.8540218470705064,39576.0,385.46484375,306.1875,576.0,63712.0,0.009040683073832243,39192.0
BasketballPass,27,416,240,16,32,48,96,63,127,1,2,1,QT_SPLIT,2673416,2673416,0,1370.357177734375,314.453125,41280.0,640.0,64.5,161000.0,1599.93359375,328.5625,53600.0,63520.0,0.8438287153652393,42056.0,1972.984375,313.875,62272.0,5824.0,10.692307692307693,40176.0,1227.58984375,309.1875,55040.0,64448.0,0.8540218470705064,39576.0,385.46484375,306.1875,576.0,63712.0,0.009040683073832243,39192.0
BasketballPass,22,416,240,16,32,64,128,79,159,3,2,1,QT_SPLIT,8825715,8825715,0,774.8690795898438,305.3828125,11008.0,59840.0,0.1839572192513369,156356.0,85.8662109375,307.90625,544.0,64512.0,0.008432539682539682,39412.0,907.0849609375,325.59375,928.0,64160.0,0.014463840399002496,41676.0,328.8427734375,284.53125,4512.0,63584.0,0.07096124811273276,36420.0,924.5,303.5,4736.0,64320.0,0.0736318407960199,38848.0
BasketballPass,22,416,240,16,32,80,128,95,159,2,2,1,QT_SPLIT,18986144,18986144,0,20101.517028808597,361.3515625,2432.0,60928.0,0.03991596638655462,185012.0,25361.90234375,409.6875,12960.0,61888.0,0.2094105480868666,52440.0,11116.7255859375,333.84375,8352.0,63296.0,0.1319514661274014,42732.0,3386.68359375,326.5625,5888.0,63520.0,0.09269521410579347,41800.0,36042.52734375,375.3125,40992.0,2944.0,13.923913043478262,48040.0
