videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,22,416,240,16,64,384,64,399,127,1,1,2,TRI_HORZ,16856159,16856159,0,2796.1318359375,390.84375,8736.0,65024.0,0.1343503937007874,400224.0,1533.726318359375,411.234375,2464.0,61376.0,0.040145985401459854,105276.0,3342.9375,387.75,2560.0,62816.0,0.04075394803871625,99264.0,2667.411865234375,394.296875,2048.0,63872.0,0.032064128256513016,100940.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,64,31,95,1,1,2,TRI_HORZ,14505684,14505684,0,20034.8125,422.25,38112.0,7584.0,5.0253164556962036,432384.0,42438.716552734375,398.953125,1696.0,5024.0,0.3375796178343949,102132.0,10423.7568359375,421.65625,14048.0,19168.0,0.7328881469115192,107944.0,4563.888427734375,435.453125,14560.0,61088.0,0.2383446830801467,111476.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,64,31,95,3,1,2,TRI_HORZ,18810904,18810904,0,20033.105087280277,422.51953125,37728.0,7616.0,4.953781512605042,432660.0,42468.206787109375,398.890625,1600.0,5152.0,0.3105590062111801,102116.0,10466.997802734377,422.046875,13984.0,19456.0,0.71875,108044.0,4516.021240234375,435.796875,14400.0,60992.0,0.23609653725078697,111564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,32,96,63,127,3,1,2,TRI_HORZ,9923817,9923817,0,10857.870849609377,386.359375,5280.0,56320.0,0.09375,395632.0,11945.0,399.0,52224.0,65280.0,0.8,102144.0,9057.411865234377,381.703125,50176.0,64128.0,0.7824351297405191,97716.0,11627.984130859375,369.484375,50208.0,63264.0,0.7936267071320182,94588.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,64,0,95,31,1,1,2,TRI_HORZ,8659341,8659341,0,15731.184799194336,528.22265625,53984.0,62976.0,0.8572154471544715,540900.0,924.454833984375,560.328125,62944.0,5120.0,12.29375,143444.0,466.3115234375,574.96875,65024.0,5600.0,11.611428571428574,147192.0,40552.759521484375,404.421875,54848.0,57824.0,0.9485334809075816,103532.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,96,0,127,31,1,1,2,TRI_HORZ,8659341,8659341,0,1983.865219116211,559.25390625,4448.0,96.0,46.33333333333334,572676.0,2745.796630859375,535.484375,544.0,7904.0,0.06882591093117409,137084.0,485.632568359375,567.765625,63584.0,65184.0,0.9754540991654392,145348.0,3342.375,564.0,8384.0,56800.0,0.1476056338028169,144384.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,192,64,223,95,3,1,2,TRI_HORZ,32459420,32459420,0,482.543197631836,518.65234375,5952.0,3936.0,1.5121951219512195,531100.0,401.900146484375,514.921875,1344.0,4512.0,0.2978723404255319,131820.0,359.2958984375,525.71875,1504.0,2016.0,0.7460317460317459,134584.0,560.564208984375,518.828125,1216.0,63616.0,0.01911468812877264,132820.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,192,96,223,127,1,1,2,TRI_HORZ,15439969,15439969,0,339.2490234375,509.96875,6432.0,61216.0,0.10507056978567694,522208.0,393.1318359375,517.65625,1312.0,59392.0,0.02209051724137931,132520.0,329.46484375,507.1875,1120.0,61888.0,0.01809720785935884,129840.0,289.2255859375,504.15625,1952.0,4288.0,0.4552238805970149,129064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,192,96,223,127,3,1,2,TRI_HORZ,21402222,21402222,0,340.62059020996094,510.06640625,6656.0,61408.0,0.10838978634705576,522308.0,395.845458984375,517.828125,1408.0,59520.0,0.023655913978494626,132564.0,335.486083984375,507.328125,1216.0,61824.0,0.019668737060041408,129876.0,289.050537109375,504.109375,1984.0,4448.0,0.4460431654676259,129052.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,224,64,255,95,1,1,2,TRI_HORZ,10300103,10300103,0,3362.2742767333984,498.36328125,60736.0,62848.0,0.9663951120162932,510324.0,174.761474609375,489.140625,65440.0,288.0,227.22222222222226,125220.0,208.0693359375,496.65625,65376.0,61728.0,1.0590979782270606,127144.0,12596.835693359375,509.265625,61056.0,61696.0,0.9896265560165975,130372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,256,32,287,63,1,1,2,TRI_HORZ,13350050,13350050,0,19526.16577148437,436.578125,22560.0,2944.0,7.663043478260869,447056.0,2854.388427734375,475.453125,63456.0,41472.0,1.5300925925925926,121716.0,15517.65234375,458.3125,56512.0,24224.0,2.332892998678996,117328.0,15883.935302734375,479.953125,54112.0,4928.0,10.980519480519481,122868.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,256,128,287,159,3,1,2,TRI_HORZ,27635414,27635414,0,15379.462997436523,296.45703125,6656.0,3360.0,1.9809523809523808,303572.0,16222.1005859375,295.84375,53472.0,65280.0,0.8191176470588235,75736.0,15001.763427734375,296.546875,49440.0,96.0,515.0,75916.0,15929.7021484375,300.21875,48576.0,1088.0,44.647058823529406,76856.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,256,128,287,159,3,1,2,TRI_HORZ,17245351,17245351,0,15379.462997436523,296.45703125,6656.0,3360.0,1.9809523809523808,303572.0,16222.1005859375,295.84375,53472.0,65280.0,0.8191176470588235,75736.0,15001.763427734375,296.546875,49440.0,96.0,515.0,75916.0,15929.7021484375,300.21875,48576.0,1088.0,44.647058823529406,76856.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
