videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,22,416,240,8,32,0,0,7,31,0,2,2,TRI_HORZ,18644126,18644126,0,752.782958984375,548.171875,4672.0,5472.0,0.8538011695906432,140332.0,201.0,522.0,512.0,2144.0,0.2388059701492537,33408.0,458.55859375,547.5625,928.0,65504.0,0.01416707376648754,35044.0,307.4375,574.25,1120.0,1856.0,0.603448275862069,36752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,8,32,0,0,7,31,0,2,1,TRI_HORZ,11652614,11652614,0,752.782958984375,548.171875,4672.0,5472.0,0.8538011695906432,140332.0,201.0,522.0,512.0,2144.0,0.2388059701492537,33408.0,458.55859375,547.5625,928.0,65504.0,0.01416707376648754,35044.0,307.4375,574.25,1120.0,1856.0,0.603448275862069,36752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,8,32,0,0,7,31,0,2,2,TRI_HORZ,11652614,11652614,0,752.782958984375,548.171875,4672.0,5472.0,0.8538011695906432,140332.0,201.0,522.0,512.0,2144.0,0.2388059701492537,33408.0,458.55859375,547.5625,928.0,65504.0,0.01416707376648754,35044.0,307.4375,574.25,1120.0,1856.0,0.603448275862069,36752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,8,32,0,0,7,31,0,2,2,TRI_HORZ,3686406,3686406,0,752.782958984375,548.171875,4672.0,5472.0,0.8538011695906432,140332.0,201.0,522.0,512.0,2144.0,0.2388059701492537,33408.0,458.55859375,547.5625,928.0,65504.0,0.01416707376648754,35044.0,307.4375,574.25,1120.0,1856.0,0.603448275862069,36752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,8,32,24,192,31,223,0,2,2,TRI_HORZ,11777576,11777576,0,685.8740234375,433.96875,13248.0,832.0,15.923076923076925,111096.0,1383.52734375,425.3125,5440.0,800.0,6.8,27220.0,212.27734375,435.3125,2048.0,960.0,2.1333333333333333,27860.0,276.71484375,443.8125,1440.0,64480.0,0.022332506203473945,28404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,8,32,24,192,31,223,0,2,2,TRI_HORZ,7135994,7135994,0,685.8740234375,433.96875,13248.0,832.0,15.923076923076925,111096.0,1383.52734375,425.3125,5440.0,800.0,6.8,27220.0,212.27734375,435.3125,2048.0,960.0,2.1333333333333333,27860.0,276.71484375,443.8125,1440.0,64480.0,0.022332506203473945,28404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,8,32,32,64,39,95,1,1,3,TRI_HORZ,14505684,14505684,0,11801.775146484375,446.921875,65088.0,64480.0,1.0094292803970224,114412.0,11728.4375,454.75,49440.0,64896.0,0.7618343195266272,29104.0,11289.12109375,442.9375,49536.0,2432.0,20.36842105263158,28348.0,13266.4375,442.25,47456.0,64672.0,0.7337951509153884,28304.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,8,32,32,96,39,127,0,2,2,TRI_HORZ,14383544,14383544,0,11913.3505859375,431.84375,63392.0,64992.0,0.9753815854258986,110552.0,11506.46484375,421.8125,48928.0,65184.0,0.750613647520864,26996.0,12184.9375,434.75,47936.0,64512.0,0.7430555555555556,27824.0,10898.71484375,427.8125,49888.0,2176.0,22.926470588235286,27380.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,8,32,32,96,39,127,0,2,1,TRI_HORZ,8035988,8035988,0,11913.3505859375,431.84375,63392.0,64992.0,0.9753815854258986,110552.0,11506.46484375,421.8125,48928.0,65184.0,0.750613647520864,26996.0,12184.9375,434.75,47936.0,64512.0,0.7430555555555556,27824.0,10898.71484375,427.8125,49888.0,2176.0,22.926470588235286,27380.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,8,32,32,96,39,127,0,2,2,TRI_HORZ,8035988,8035988,0,11913.3505859375,431.84375,63392.0,64992.0,0.9753815854258986,110552.0,11506.46484375,421.8125,48928.0,65184.0,0.750613647520864,26996.0,12184.9375,434.75,47936.0,64512.0,0.7430555555555556,27824.0,10898.71484375,427.8125,49888.0,2176.0,22.926470588235286,27380.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
