topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,31.0,31.0,0.0,832.0014495849609,558.68359375,6560.0,22272.0,0.29454022988505746,572092.0,870.2914428710938,550.2890625,4160.0,12864.0,0.32338308457711445,281748.0,652.775146484375,567.078125,2400.0,11232.0,0.21367521367521367,290344.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
32.0,0.0,63.0,31.0,0.0,978.5733489990234,560.83203125,2176.0,6304.0,0.34517766497461927,574292.0,907.677490234375,555.203125,1152.0,3616.0,0.3185840707964602,284264.0,986.1000366210938,566.4609375,1024.0,1120.0,0.9142857142857143,290028.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
64.0,0.0,95.0,31.0,0.0,13826.2255859375,533.84375,48064.0,6784.0,7.084905660377358,546656.0,712.49609375,566.9375,65312.0,1824.0,35.80701754385965,290272.0,24749.5625,500.75,48288.0,6272.0,7.698979591836735,256384.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
96.0,0.0,127.0,31.0,0.0,3375.7079467773438,555.5546875,9088.0,56544.0,0.16072439162422184,568888.0,1958.5463256835938,553.0234375,63776.0,6976.0,9.142201834862385,283148.0,4780.055114746094,558.0859375,10848.0,48192.0,0.2250996015936255,285740.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
128.0,0.0,159.0,31.0,0.0,1064.0756225585938,556.6015625,352.0,43584.0,0.008076358296622614,569960.0,1935.7597045898438,559.6171875,1632.0,44288.0,0.03684971098265896,286524.0,174.20355224609375,553.5859375,64256.0,62656.0,1.0255362614913177,283436.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
160.0,0.0,191.0,31.0,0.0,2048.639389038086,544.03515625,57952.0,13504.0,4.291469194312796,557092.0,3522.7982788085938,543.3515625,60320.0,9504.0,6.346801346801347,278196.0,573.5458984375,544.71875,63168.0,4128.0,15.30232558139535,278896.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
192.0,0.0,223.0,31.0,0.0,2248.4070892333984,514.63671875,62912.0,63264.0,0.9944360141628731,526988.0,4178.032653808594,512.3515625,64896.0,60256.0,1.0770047796070101,262324.0,308.337646484375,516.921875,63552.0,288.0,220.66666666666666,264664.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
224.0,0.0,255.0,31.0,0.0,5135.1787109375,513.09375,64576.0,25120.0,2.570700636942675,525408.0,8880.692810058594,530.8984375,1952.0,13216.0,0.14769975786924938,271820.0,755.6508178710938,495.2890625,62624.0,10976.0,5.705539358600583,253588.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
256.0,0.0,287.0,31.0,0.0,6678.220565795898,520.73828125,64736.0,37824.0,1.7115059221658206,533236.0,9148.1005859375,561.84375,1888.0,40608.0,0.046493301812450746,287664.0,829.0214233398438,479.6328125,62848.0,6656.0,9.442307692307692,245572.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
288.0,0.0,319.0,31.0,0.0,9229.221908569336,506.52734375,63296.0,12320.0,5.137662337662338,518684.0,13031.519470214844,540.7578125,63712.0,18368.0,3.4686411149825784,276868.0,3083.474365234375,472.296875,65120.0,48000.0,1.3566666666666667,241816.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
320.0,0.0,351.0,31.0,0.0,11440.059432983398,492.13671875,58464.0,4608.0,12.6875,503948.0,16372.243896484375,531.921875,59648.0,21856.0,2.7291361639824303,272344.0,3342.1576538085938,452.3515625,64352.0,63904.0,1.0070105157736604,231604.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
352.0,0.0,383.0,31.0,0.0,21452.779052734375,460.046875,50656.0,8192.0,6.18359375,471088.0,36234.171630859375,464.515625,56896.0,63808.0,0.8916750250752257,237832.0,6631.447021484375,455.578125,59296.0,17856.0,3.3207885304659497,233256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
384.0,0.0,415.0,31.0,0.0,14034.395004272461,434.94140625,384.0,27904.0,0.013761467889908258,445380.0,25227.75,469.25,2624.0,30688.0,0.08550573514077164,240256.0,486.88079833984375,400.6328125,63296.0,1952.0,32.42622950819672,205124.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
0.0,32.0,31.0,63.0,0.0,5501.362411499023,536.16796875,2880.0,33632.0,0.08563273073263558,549036.0,7909.536071777344,528.5546875,2240.0,52416.0,0.042735042735042736,270620.0,2977.2646484375,543.78125,640.0,51616.0,0.012399256044637322,278416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
32.0,32.0,63.0,63.0,0.0,8710.237731933594,529.7265625,3328.0,39168.0,0.08496732026143791,542440.0,7104.712646484375,545.078125,6432.0,55872.0,0.11512027491408934,279080.0,9844.421875,514.375,62432.0,51232.0,1.2186133666458463,263360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
64.0,32.0,95.0,63.0,0.0,37582.43858337402,293.08203125,60672.0,6784.0,8.943396226415095,300116.0,45659.455017089844,259.8828125,5792.0,64480.0,0.08982630272952853,133060.0,27301.0458984375,326.28125,54880.0,5120.0,10.71875,167056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
96.0,32.0,127.0,63.0,0.0,18604.281967163086,516.21484375,62976.0,9280.0,6.786206896551724,528604.0,28356.979919433594,472.2265625,53696.0,7136.0,7.524663677130045,241780.0,4981.646240234375,560.203125,9280.0,63552.0,0.14602215508559918,286824.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
128.0,32.0,159.0,63.0,0.0,199.47019958496094,557.31640625,62912.0,1504.0,41.829787234042556,570692.0,191.060302734375,558.046875,64448.0,63840.0,1.0095238095238095,285720.0,206.81292724609375,556.5859375,64000.0,4480.0,14.285714285714286,284972.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
160.0,32.0,191.0,63.0,0.0,1634.292724609375,539.140625,54592.0,60352.0,0.9045599151643691,552080.0,541.4379272460938,548.5859375,62784.0,62880.0,0.9984732824427481,280876.0,2548.7196655273438,529.6953125,57344.0,61216.0,0.9367485624673288,271204.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
192.0,32.0,223.0,63.0,0.0,2610.5682220458984,493.76171875,65120.0,61312.0,1.062108559498956,505612.0,253.41693115234375,519.0703125,63168.0,3968.0,15.919354838709678,265764.0,3686.669677734375,468.453125,1952.0,57856.0,0.03373893805309734,239848.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
224.0,32.0,255.0,63.0,0.0,2271.7738647460938,477.9140625,62240.0,59200.0,1.0513513513513513,489384.0,391.06878662109375,496.4609375,62752.0,63936.0,0.9814814814814815,254188.0,3464.5057983398438,459.3671875,65024.0,57984.0,1.1214128035320088,235196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,32
