topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,127.0,63.0,0.0,18146.549142599106,510.51318359375,11104.0,41504.0,0.26754047802621433,4182124.0,3293.4202728271484,547.42578125,9440.0,54944.0,0.17181129877693652,1121128.0,40195.88338851929,413.462890625,43200.0,5248.0,8.231707317073171,846772.0,11376.900783538818,535.884765625,6528.0,65216.0,0.10009813542688911,1097492.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,0.0,255.0,63.0,0.0,2907.28125,524.5625,34176.0,61760.0,0.5533678756476684,4297216.0,631.9006614685059,556.958984375,63264.0,47040.0,1.3448979591836734,1140652.0,2538.4290618896484,504.19921875,62496.0,55264.0,1.130862767805443,1032600.0,4012.878890991211,495.50390625,61280.0,17920.0,3.419642857142857,1014792.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,0.0,383.0,63.0,0.0,11156.488290548325,466.45068359375,13600.0,4960.0,2.7419354838709675,3821164.0,14341.545883178711,479.87109375,22208.0,43040.0,0.5159851301115241,982776.0,6161.324081420898,475.51171875,50624.0,3520.0,14.381818181818181,973848.0,13317.186874389648,431.19921875,25632.0,5248.0,4.884146341463414,883096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,64.0,127.0,127.0,0.0,17837.538954734802,420.2255859375,33792.0,22880.0,1.476923076923077,3442488.0,14268.27267074585,410.931640625,30720.0,58848.0,0.5220228384991843,841588.0,4754.72204208374,310.908203125,53536.0,4768.0,11.228187919463087,636740.0,10711.4521484375,549.78125,25216.0,42432.0,0.5942684766214178,1125952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,64.0,255.0,127.0,0.0,2713.85001540184,522.26806640625,31936.0,51008.0,0.6260978670012547,4278420.0,574.4759788513184,553.634765625,55488.0,54880.0,1.0110787172011662,1133844.0,431.61867904663086,514.521484375,12320.0,2912.0,4.230769230769231,1053740.0,6173.475337982178,488.685546875,1152.0,128.0,9.0,1000828.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,64.0,383.0,127.0,0.0,13933.304152488708,447.7568359375,6432.0,60064.0,0.10708577517314864,3668024.0,20915.064392089844,397.1171875,48768.0,12768.0,3.819548872180451,813296.0,313.1832847595215,472.982421875,57984.0,60384.0,0.9602543720190779,968668.0,3459.9471702575684,434.490234375,23712.0,5536.0,4.283236994219653,889836.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,128.0,127.0,191.0,0.0,12091.172176122665,376.94873046875,52672.0,27296.0,1.9296600234466588,3087964.0,8774.2724609375,403.84375,62304.0,1600.0,38.94,827072.0,5194.249984741211,302.00390625,28416.0,63168.0,0.44984802431610943,618504.0,15517.975448608398,421.61328125,16320.0,36864.0,0.4427083333333333,863464.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,128.0,255.0,191.0,0.0,2191.6316010951996,481.79931640625,41376.0,5536.0,7.473988439306359,3946900.0,2909.019760131836,508.34765625,4096.0,47424.0,0.08636977058029689,1041096.0,1051.289047241211,477.00390625,6624.0,51008.0,0.12986198243412797,976904.0,1010.1948509216309,455.978515625,58496.0,54016.0,1.0829383886255923,933844.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,128.0,383.0,191.0,0.0,12067.08367061615,413.7783203125,43360.0,60704.0,0.7142857142857143,3389672.0,15498.4833984375,353.21875,4064.0,12160.0,0.33421052631578946,723392.0,880.2118530273438,447.1953125,2560.0,62560.0,0.04092071611253197,915856.0,4463.584621429443,416.927734375,44928.0,256.0,175.5,853868.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,0.0,127.0,63.0,1.0,18166.485198020935,510.4541015625,10944.0,47072.0,0.23249490142760026,4181640.0,3322.163818359375,547.234375,9376.0,54272.0,0.17275943396226415,1120736.0,40892.97790145874,402.591796875,64288.0,5792.0,11.099447513812155,824508.0,7619.095687866211,548.24609375,3424.0,10080.0,0.3396825396825397,1122808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
