topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,127.0,63.0,0.0,18146.549142599106,510.51318359375,11104.0,41504.0,0.26754047802621433,4182124.0,4869.314968109131,552.228515625,3808.0,26368.0,0.14441747572815533,2261928.0,27943.445464134216,468.7978515625,7296.0,23328.0,0.31275720164609055,1920196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,0.0,255.0,63.0,0.0,2907.28125,524.5625,34176.0,61760.0,0.5533678756476684,4297216.0,2976.3196983337402,532.091796875,55456.0,14400.0,3.851111111111111,2179448.0,2724.8621788024902,517.033203125,44256.0,51296.0,0.8627573300062383,2117768.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,0.0,383.0,63.0,0.0,11156.488290548325,466.45068359375,13600.0,4960.0,2.7419354838709675,3821164.0,12706.365805625916,494.8623046875,46848.0,62944.0,0.7442806304016268,2026956.0,7992.170349121094,438.0390625,32288.0,160.0,201.8,1794208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,64.0,127.0,127.0,0.0,17837.538954734802,420.2255859375,33792.0,22880.0,1.476923076923077,3442488.0,23138.411464691162,433.474609375,37952.0,57824.0,0.6563364692861096,1775512.0,12185.593200683594,406.9765625,61376.0,31872.0,1.9257028112449799,1666976.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,64.0,255.0,127.0,0.0,2713.85001540184,522.26806640625,31936.0,51008.0,0.6260978670012547,4278420.0,1831.407455444336,527.72265625,42496.0,2016.0,21.07936507936508,2161552.0,3536.787474632263,516.8134765625,54976.0,43744.0,1.2567666422823702,2116868.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,64.0,383.0,127.0,0.0,13933.304152488708,447.7568359375,6432.0,60064.0,0.10708577517314864,3668024.0,12905.27590084076,457.2060546875,41600.0,12992.0,3.2019704433497536,1872716.0,14782.756934165955,438.3076171875,30368.0,35008.0,0.8674588665447898,1795308.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,128.0,127.0,191.0,0.0,12091.172176122665,376.94873046875,52672.0,27296.0,1.9296600234466588,3087964.0,12928.864546775818,401.1787109375,36896.0,60352.0,0.6113467656415694,1643228.0,10079.2958984375,352.71875,15776.0,34304.0,0.45988805970149255,1444736.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,128.0,255.0,191.0,0.0,2191.6316010951996,481.79931640625,41376.0,5536.0,7.473988439306359,3946900.0,1352.194899559021,514.3193359375,49472.0,12320.0,4.015584415584415,2106652.0,915.9649620056152,449.279296875,57440.0,62656.0,0.9167517875383044,1840248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,128.0,383.0,191.0,0.0,12067.08367061615,413.7783203125,43360.0,60704.0,0.7142857142857143,3389672.0,16189.3203125,401.125,48000.0,40000.0,1.2,1643008.0,7624.63399887085,426.431640625,60896.0,21376.0,2.8488023952095807,1746664.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,0.0,127.0,63.0,1.0,18166.485198020935,510.4541015625,10944.0,47072.0,0.23249490142760026,4181640.0,5065.529700279236,551.6611328125,3872.0,26048.0,0.14864864864864866,2259604.0,27871.40184688568,469.2470703125,7072.0,29536.0,0.23943661971830985,1922036.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
