topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,63.0,31.0,0.0,906.4413452148438,559.7578125,9088.0,28576.0,0.3180291153415454,1146384.0,830.4320678710938,553.2890625,6720.0,12480.0,0.5384615384615384,283284.0,1310.9413452148438,558.2421875,60608.0,3040.0,19.936842105263157,285820.0,632.790771484375,563.421875,5120.0,3264.0,1.5686274509803921,288472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
64.0,0.0,127.0,31.0,0.0,8718.807968139648,544.69921875,60864.0,63328.0,0.9610914603335018,1115544.0,644.1483764648438,568.5078125,61728.0,59872.0,1.0309994655264565,291076.0,5510.892028808594,558.6484375,11904.0,56928.0,0.209106239460371,286028.0,1221.3812866210938,552.4609375,62976.0,65152.0,0.9666011787819253,282860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
128.0,0.0,191.0,31.0,0.0,1595.8361473083496,550.318359375,58880.0,57088.0,1.031390134529148,1127052.0,788.4183959960938,556.3359375,1792.0,61504.0,0.029136316337148804,284844.0,1827.8578491210938,555.0390625,62848.0,5024.0,12.509554140127388,284180.0,2027.2490234375,533.03125,62240.0,8480.0,7.339622641509434,272912.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
192.0,0.0,255.0,31.0,0.0,3692.3880882263184,513.865234375,61888.0,22848.0,2.708683473389356,1052396.0,1868.1151733398438,517.6328125,60160.0,10016.0,6.006389776357827,265028.0,4853.52734375,516.8125,65248.0,39328.0,1.6590724165988608,264608.0,5389.171875,509.375,64736.0,51328.0,1.2612219451371571,260800.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
256.0,0.0,319.0,31.0,0.0,8004.208923339844,513.6328125,62336.0,50144.0,1.2431397574984047,1051920.0,6285.087646484375,519.078125,2400.0,43936.0,0.05462490895848507,265768.0,9304.084899902344,510.3203125,1792.0,8640.0,0.2074074074074074,261284.0,9125.585693359375,502.734375,65504.0,3680.0,17.8,257400.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
320.0,0.0,383.0,31.0,0.0,16703.85876083374,476.091796875,51424.0,12800.0,4.0175,975036.0,10366.4443359375,495.34375,63904.0,7840.0,8.151020408163266,253616.0,25147.753662109375,467.390625,48544.0,64736.0,0.749876421156698,239304.0,17649.943115234375,452.703125,896.0,8992.0,0.099644128113879,231784.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
0.0,32.0,63.0,63.0,0.0,7116.173000335693,532.947265625,7200.0,7264.0,0.9911894273127754,1091476.0,5791.495056152344,533.9296875,2048.0,42816.0,0.04783258594917788,273372.0,11849.87109375,488.9375,2336.0,51808.0,0.045089561457689935,250336.0,2243.109130859375,570.515625,65280.0,52896.0,1.234119782214156,292104.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
64.0,32.0,127.0,63.0,0.0,40540.423278808594,404.6484375,1920.0,16064.0,0.11952191235059761,828720.0,38007.741943359375,399.734375,28640.0,42336.0,0.6764928193499622,204664.0,31691.0625,467.0,2592.0,6944.0,0.37327188940092165,239104.0,673.2997436523438,565.4296875,59520.0,2336.0,25.47945205479452,289500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
128.0,32.0,191.0,63.0,0.0,999.4712181091309,548.228515625,52192.0,61856.0,0.8437661665804449,1122772.0,153.75091552734375,559.6953125,1632.0,1408.0,1.1590909090909092,286564.0,379.84271240234375,553.8203125,320.0,63040.0,0.005076142131979695,283556.0,2457.7562866210938,524.4609375,55136.0,62848.0,0.8772912423625254,268524.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
192.0,32.0,255.0,63.0,0.0,2503.958095550537,485.837890625,62208.0,54976.0,1.1315483119906868,994996.0,2627.3153686523438,498.4296875,2464.0,65088.0,0.037856440511307765,255196.0,2588.5771484375,484.21875,64928.0,61472.0,1.0562207183758459,247920.0,1875.472412109375,471.609375,64192.0,63264.0,1.0146686899342439,241464.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
