topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,31.0,15.0,0.0,870.2914428710938,550.2890625,4160.0,12864.0,0.32338308457711445,281748.0,620.18359375,535.4375,2624.0,864.0,3.037037037037037,68536.0,780.68359375,557.4375,1504.0,4640.0,0.32413793103448274,71352.0,802.984375,558.125,64832.0,2816.0,23.022727272727273,71440.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,0.0,63.0,15.0,0.0,907.677490234375,555.203125,1152.0,3616.0,0.3185840707964602,284264.0,706.93359375,566.5625,1216.0,3328.0,0.36538461538461536,72520.0,359.9208984375,550.28125,2080.0,480.0,4.333333333333333,70436.0,639.71484375,563.8125,1344.0,64128.0,0.020958083832335328,72168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,0.0,95.0,15.0,0.0,712.49609375,566.9375,65312.0,1824.0,35.80701754385965,290272.0,539.9052734375,568.46875,896.0,64576.0,0.013875123885034688,72764.0,366.5927734375,564.53125,160.0,63584.0,0.0025163563160543532,72260.0,1668.0,566.0,384.0,6208.0,0.061855670103092786,72448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,0.0,127.0,15.0,0.0,1958.5463256835938,553.0234375,63776.0,6976.0,9.142201834862385,283148.0,2221.65234375,564.3125,64480.0,8352.0,7.7203065134099615,72232.0,2135.359375,541.375,59296.0,65088.0,0.9110127826941986,69296.0,1469.4375,552.75,63968.0,64320.0,0.9945273631840796,70752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,0.0,159.0,15.0,0.0,1935.7597045898438,559.6171875,1632.0,44288.0,0.03684971098265896,286524.0,1636.0615234375,557.03125,160.0,62368.0,0.002565418163160595,71300.0,1904.359375,559.375,1536.0,58976.0,0.026044492674986434,71600.0,2901.68359375,566.5625,64672.0,56128.0,1.1522234891676169,72520.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,0.0,191.0,15.0,0.0,3522.7982788085938,543.3515625,60320.0,9504.0,6.346801346801347,278196.0,3121.3818359375,561.65625,65376.0,32.0,2043.0,71892.0,3193.234375,536.125,65248.0,2336.0,27.931506849315067,68624.0,3587.0224609375,524.59375,1152.0,4096.0,0.28125,67148.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,0.0,223.0,15.0,0.0,4178.032653808594,512.3515625,64896.0,60256.0,1.0770047796070101,262324.0,3295.9130859375,519.15625,64512.0,3200.0,20.16,66452.0,3444.96484375,503.8125,896.0,704.0,1.2727272727272727,64488.0,6340.49609375,516.0625,992.0,52640.0,0.01884498480243161,66056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,0.0,255.0,15.0,0.0,8880.692810058594,530.8984375,1952.0,13216.0,0.14769975786924938,271820.0,8332.4755859375,521.84375,800.0,45856.0,0.017445917655268667,66796.0,9756.9990234375,542.03125,1504.0,56384.0,0.026674233825198637,69380.0,7804.3818359375,525.65625,64032.0,59648.0,1.0734978540772533,67284.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,0.0,287.0,15.0,0.0,9148.1005859375,561.84375,1888.0,40608.0,0.046493301812450746,287664.0,8941.6875,551.25,2080.0,53984.0,0.03852993479549496,70560.0,9030.4375,572.25,800.0,50848.0,0.015733165512901194,73248.0,9479.75,564.5,63008.0,14208.0,4.434684684684685,72256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,0.0,319.0,15.0,0.0,13031.519470214844,540.7578125,63712.0,18368.0,3.4686411149825784,276868.0,13639.08984375,546.8125,63648.0,19648.0,3.239413680781759,69992.0,12305.8505859375,536.15625,480.0,64960.0,0.007389162561576354,68628.0,12564.87109375,536.9375,384.0,2144.0,0.1791044776119403,68728.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,0.0,351.0,15.0,0.0,16372.243896484375,531.921875,59648.0,21856.0,2.7291361639824303,272344.0,13683.4365234375,535.03125,65056.0,1056.0,61.60606060606061,68484.0,16452.43359375,536.5625,512.0,5600.0,0.09142857142857143,68680.0,19822.3271484375,524.21875,59008.0,12800.0,4.61,67100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,0.0,383.0,15.0,0.0,36234.171630859375,464.515625,56896.0,63808.0,0.8916750250752257,237832.0,38620.4521484375,486.21875,53664.0,10976.0,4.889212827988338,62236.0,27372.12109375,459.0625,4576.0,17248.0,0.2653061224489796,58760.0,29351.9052734375,464.46875,64960.0,18528.0,3.5060449050086357,59452.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,0.0,415.0,15.0,0.0,25227.75,469.25,2624.0,30688.0,0.08550573514077164,240256.0,27837.3349609375,485.59375,2816.0,5632.0,0.5,62156.0,23293.5224609375,463.40625,64704.0,4864.0,13.302631578947368,59316.0,28841.3740234375,455.96875,1600.0,15040.0,0.10638297872340426,58364.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,16.0,31.0,31.0,0.0,652.775146484375,567.078125,2400.0,11232.0,0.21367521367521367,290344.0,561.0537109375,560.90625,2048.0,1024.0,2.0,71796.0,748.83984375,571.1875,512.0,4128.0,0.12403100775193798,73112.0,608.80859375,569.5625,65120.0,800.0,81.4,72904.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,16.0,63.0,31.0,0.0,986.1000366210938,566.4609375,1024.0,1120.0,0.9142857142857143,290028.0,1016.3818359375,573.65625,1120.0,65120.0,0.0171990171990172,73428.0,499.49609375,564.0625,2016.0,65376.0,0.030837004405286344,72200.0,712.1552734375,575.53125,96.0,2368.0,0.04054054054054054,73668.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,16.0,95.0,31.0,0.0,24749.5625,500.75,48288.0,6272.0,7.698979591836735,256384.0,666.74609375,575.9375,192.0,3136.0,0.061224489795918366,73720.0,29157.6240234375,463.96875,50208.0,37216.0,1.349097162510748,59388.0,47851.2021484375,402.21875,5984.0,36096.0,0.16578014184397163,51484.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,16.0,127.0,31.0,0.0,4780.055114746094,558.0859375,10848.0,48192.0,0.2250996015936255,285740.0,16855.96484375,536.1875,15040.0,48416.0,0.310641110376735,68632.0,847.2177734375,561.46875,57920.0,1536.0,37.708333333333336,71868.0,226.1875,554.25,63424.0,64704.0,0.9802176063303659,70944.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,16.0,159.0,31.0,0.0,174.20355224609375,553.5859375,64256.0,62656.0,1.0255362614913177,283436.0,178.62109375,553.0625,448.0,65472.0,0.006842619745845552,70792.0,163.1875,555.25,65280.0,63808.0,1.0230692076228687,71072.0,174.1708984375,546.28125,64256.0,64384.0,0.9980119284294234,69924.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,16.0,191.0,31.0,0.0,573.5458984375,544.71875,63168.0,4128.0,15.30232558139535,278896.0,358.8818359375,558.34375,1728.0,960.0,1.8,71468.0,336.2333984375,546.71875,1728.0,2400.0,0.72,69980.0,654.77734375,524.6875,1344.0,448.0,3.0,67160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,16.0,223.0,31.0,0.0,308.337646484375,516.921875,63552.0,288.0,220.66666666666666,264664.0,342.4990234375,526.03125,64000.0,1760.0,36.36363636363637,67332.0,295.4599609375,512.40625,672.0,65440.0,0.010268948655256724,65588.0,273.6708984375,514.28125,192.0,63360.0,0.0030303030303030303,65828.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,16.0,255.0,31.0,0.0,755.6508178710938,495.2890625,62624.0,10976.0,5.705539358600583,253588.0,526.90234375,511.6875,64320.0,64576.0,0.9960356788899901,65496.0,722.71484375,484.1875,64352.0,5280.0,12.187878787878788,61976.0,742.609375,485.625,480.0,1312.0,0.36585365853658536,62160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,16.0,287.0,31.0,0.0,829.0214233398438,479.6328125,62848.0,6656.0,9.442307692307692,245572.0,1082.4130859375,484.84375,63936.0,65472.0,0.9765395894428153,62060.0,721.15234375,479.6875,64704.0,3360.0,19.257142857142856,61400.0,525.2880859375,473.15625,64960.0,1440.0,45.111111111111114,60564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,16.0,319.0,31.0,0.0,3083.474365234375,472.296875,65120.0,48000.0,1.3566666666666667,241816.0,2023.6318359375,470.34375,320.0,57024.0,0.005611672278338945,60204.0,3570.46484375,474.1875,64544.0,65088.0,0.9916420845624385,60696.0,3432.2568359375,463.65625,65312.0,960.0,68.03333333333333,59348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,16.0,351.0,31.0,0.0,3342.1576538085938,452.3515625,64352.0,63904.0,1.0070105157736604,231604.0,3230.9130859375,460.84375,64640.0,1248.0,51.794871794871796,58988.0,3131.9833984375,445.28125,65024.0,1920.0,33.86666666666667,56996.0,3603.8818359375,449.65625,1696.0,58848.0,0.028820010875475803,57556.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,16.0,383.0,31.0,0.0,6631.447021484375,455.578125,59296.0,17856.0,3.3207885304659497,233256.0,6262.0224609375,471.40625,2304.0,49184.0,0.0468445022771633,60340.0,4441.4375,431.75,64928.0,52448.0,1.2379499694935936,55264.0,8808.4052734375,455.53125,59808.0,61728.0,0.968895800933126,58308.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,16.0,415.0,31.0,0.0,486.88079833984375,400.6328125,63296.0,1952.0,32.42622950819672,205124.0,464.3193359375,410.65625,576.0,1984.0,0.2903225806451613,52564.0,403.65234375,397.6875,64960.0,128.0,507.5,50904.0,456.7099609375,392.40625,64960.0,320.0,203.0,50228.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,32.0,31.0,47.0,0.0,7909.536071777344,528.5546875,2240.0,52416.0,0.042735042735042736,270620.0,7641.4912109375,521.90625,2304.0,64288.0,0.035838725734196115,66804.0,7869.37109375,528.9375,64928.0,59936.0,1.0832888414308597,67704.0,8476.9052734375,527.53125,192.0,60192.0,0.003189792663476874,67524.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,32.0,63.0,47.0,0.0,7104.712646484375,545.078125,6432.0,55872.0,0.11512027491408934,279080.0,15829.5,499.0,57376.0,54016.0,1.0622037914691944,63872.0,1070.859375,569.375,2912.0,3616.0,0.8053097345132744,72880.0,1311.2177734375,582.53125,1056.0,2592.0,0.4074074074074074,74564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
