topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,63.0,31.0,0.0,906.4413452148438,559.7578125,9088.0,28576.0,0.3180291153415454,1146384.0,895.0214691162109,552.74609375,5792.0,16480.0,0.35145631067961164,566012.0,819.5328216552734,566.76953125,3296.0,12352.0,0.266839378238342,580372.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
64.0,0.0,127.0,31.0,0.0,8718.807968139648,544.69921875,60864.0,63328.0,0.9610914603335018,1115544.0,1383.9214935302734,559.98046875,63616.0,8800.0,7.2290909090909095,573420.0,15586.661239624023,529.41796875,62784.0,54464.0,1.1527614571092832,542124.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
128.0,0.0,191.0,31.0,0.0,1595.8361473083496,550.318359375,58880.0,57088.0,1.031390134529148,1127052.0,2795.421630859375,551.484375,61824.0,53792.0,1.1493158834027364,564720.0,393.53147888183594,549.15234375,62592.0,1248.0,50.15384615384615,562332.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
192.0,0.0,255.0,31.0,0.0,3692.3880882263184,513.865234375,61888.0,22848.0,2.708683473389356,1052396.0,6615.359375,521.625,1408.0,7936.0,0.1774193548387097,534144.0,648.9888763427734,506.10546875,60480.0,11264.0,5.369318181818182,518252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
256.0,0.0,319.0,31.0,0.0,8004.208923339844,513.6328125,62336.0,50144.0,1.2431397574984047,1051920.0,11200.964218139648,551.30078125,224.0,58976.0,0.0037981551817688553,564532.0,1969.701889038086,475.96484375,62112.0,54656.0,1.1364168618266979,487388.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
320.0,0.0,383.0,31.0,0.0,16703.85876083374,476.091796875,51424.0,12800.0,4.0175,975036.0,27439.1083984375,498.21875,58336.0,20128.0,2.898251192368839,510176.0,4989.405014038086,453.96484375,58624.0,16224.0,3.613412228796844,464860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
0.0,32.0,63.0,63.0,0.0,7116.173000335693,532.947265625,7200.0,7264.0,0.9911894273127754,1091476.0,7575.380355834961,536.81640625,9088.0,42752.0,0.2125748502994012,549700.0,6627.025146484375,529.078125,63648.0,37312.0,1.7058319039451115,541776.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
64.0,32.0,127.0,63.0,0.0,40540.423278808594,404.6484375,1920.0,16064.0,0.11952191235059761,828720.0,48280.684509277344,366.0546875,61920.0,6080.0,10.18421052631579,374840.0,29821.206970214844,443.2421875,5536.0,3136.0,1.7653061224489797,453880.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
128.0,32.0,191.0,63.0,0.0,999.4712181091309,548.228515625,52192.0,61856.0,0.8437661665804449,1122772.0,388.62644958496094,553.31640625,61952.0,61184.0,1.0125523012552302,566596.0,1558.542724609375,543.140625,55776.0,160.0,348.6,556176.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
192.0,32.0,255.0,63.0,0.0,2503.958095550537,485.837890625,62208.0,54976.0,1.1315483119906868,994996.0,450.038818359375,507.765625,60640.0,2368.0,25.60810810810811,519952.0,3596.226303100586,463.91015625,1568.0,50304.0,0.031170483460559797,475044.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,32
