topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,31.0,15.0,0.0,870.2914428710938,550.2890625,4160.0,12864.0,0.32338308457711445,281748.0,544.296630859375,532.515625,1696.0,3200.0,0.53,136324.0,564.49609375,568.0625,2464.0,4032.0,0.6111111111111112,145424.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,0.0,63.0,15.0,0.0,907.677490234375,555.203125,1152.0,3616.0,0.3185840707964602,284264.0,939.904052734375,555.046875,1824.0,2368.0,0.7702702702702703,142092.0,875.402099609375,555.359375,64864.0,4352.0,14.904411764705882,142172.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,0.0,95.0,15.0,0.0,712.49609375,566.9375,65312.0,1824.0,35.80701754385965,290272.0,921.277099609375,560.640625,63040.0,5248.0,12.012195121951219,143524.0,424.413818359375,573.234375,2272.0,60288.0,0.03768577494692144,146748.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,0.0,127.0,15.0,0.0,1958.5463256835938,553.0234375,63776.0,6976.0,9.142201834862385,283148.0,2737.609375,535.875,608.0,7808.0,0.0778688524590164,137184.0,591.345458984375,570.171875,63168.0,64288.0,0.9825783972125436,145964.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,0.0,159.0,15.0,0.0,1935.7597045898438,559.6171875,1632.0,44288.0,0.03684971098265896,286524.0,3553.634521484375,556.421875,1664.0,41344.0,0.04024767801857585,142444.0,297.46484375,562.8125,65504.0,57568.0,1.1378543635352973,144080.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,0.0,191.0,15.0,0.0,3522.7982788085938,543.3515625,60320.0,9504.0,6.346801346801347,278196.0,4507.095458984375,553.828125,62848.0,7360.0,8.539130434782608,141780.0,2318.984375,532.875,63008.0,10592.0,5.948640483383686,136416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,0.0,223.0,15.0,0.0,4178.032653808594,512.3515625,64896.0,60256.0,1.0770047796070101,262324.0,6054.579833984375,519.671875,64960.0,8832.0,7.355072463768116,133036.0,2194.3115234375,505.03125,65472.0,58272.0,1.1235584843492588,129288.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,0.0,255.0,15.0,0.0,8880.692810058594,530.8984375,1952.0,13216.0,0.14769975786924938,271820.0,12607.521240234375,555.796875,3456.0,12576.0,0.2748091603053435,142284.0,3914.0,506.0,64032.0,55968.0,1.1440823327615781,129536.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,0.0,287.0,15.0,0.0,9148.1005859375,561.84375,1888.0,40608.0,0.046493301812450746,287664.0,4501.292724609375,627.859375,65024.0,57120.0,1.138375350140056,160732.0,5078.782958984375,495.828125,2400.0,60960.0,0.03937007874015748,126932.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,0.0,319.0,15.0,0.0,13031.519470214844,540.7578125,63712.0,18368.0,3.4686411149825784,276868.0,18444.4833984375,544.71875,61152.0,52608.0,1.1624087591240877,139448.0,7587.177490234375,536.796875,2560.0,32064.0,0.07984031936127745,137420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,0.0,351.0,15.0,0.0,16372.243896484375,531.921875,59648.0,21856.0,2.7291361639824303,272344.0,12238.118896484375,442.078125,54752.0,26368.0,2.0764563106796117,113172.0,4362.570068359375,621.765625,4896.0,37984.0,0.12889637742207244,159172.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,0.0,383.0,15.0,0.0,36234.171630859375,464.515625,56896.0,63808.0,0.8916750250752257,237832.0,17373.398193359375,315.265625,59008.0,33120.0,1.7816425120772947,80708.0,10543.820068359375,613.765625,63424.0,58560.0,1.0830601092896175,157124.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
