topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,0.0,127.0,127.0,0.0,20030.006621301174,465.369384765625,44896.0,45696.0,0.9824929971988795,7624612.0,18146.549142599106,510.51318359375,11104.0,41504.0,0.26754047802621433,4182124.0,17837.538954734802,420.2255859375,33792.0,22880.0,1.476923076923077,3442488.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
128.0,0.0,255.0,127.0,0.0,2811.8817390799522,523.415283203125,576.0,50176.0,0.011479591836734694,8575636.0,2907.28125,524.5625,34176.0,61760.0,0.5533678756476684,4297216.0,2713.85001540184,522.26806640625,31936.0,51008.0,0.6260978670012547,4278420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
256.0,0.0,383.0,127.0,0.0,12632.261206567287,457.103759765625,20032.0,8480.0,2.362264150943396,7489188.0,11156.488290548325,466.45068359375,13600.0,4960.0,2.7419354838709675,3821164.0,13933.304152488708,447.7568359375,6432.0,60064.0,0.10708577517314864,3668024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
0.0,0.0,127.0,127.0,1.0,20158.112923562527,466.912353515625,45216.0,47232.0,0.9573170731707317,7649892.0,18166.485198020935,510.4541015625,10944.0,47072.0,0.23249490142760026,4181640.0,18357.973003149033,423.37060546875,34272.0,18720.0,1.8307692307692307,3468252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
128.0,0.0,255.0,127.0,1.0,2800.2688540816307,523.394287109375,736.0,50528.0,0.014566181127295756,8575292.0,2913.545131444931,524.39501953125,33920.0,62016.0,0.5469556243550051,4295844.0,2684.989645957947,522.3935546875,32352.0,50976.0,0.6346516007532956,4279448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
256.0,0.0,383.0,127.0,1.0,12646.608191490173,457.2236328125,20128.0,8288.0,2.4285714285714284,7491152.0,11127.626144170761,466.57861328125,13728.0,5952.0,2.306451612903226,3822212.0,13990.558919668198,447.86865234375,6400.0,59648.0,0.1072961373390558,3668940.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
0.0,0.0,127.0,127.0,2.0,20124.70853328705,469.6513671875,45184.0,51232.0,0.8819487820112429,7694768.0,18136.80834555626,510.88623046875,11264.0,52160.0,0.21595092024539878,4185180.0,18711.98082137108,428.41650390625,33920.0,15904.0,2.132796780684105,3509588.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
128.0,0.0,255.0,127.0,2.0,2808.160329282284,523.871826171875,608.0,50368.0,0.01207115628970775,8583116.0,2924.173108816147,524.82958984375,33984.0,61280.0,0.5545691906005222,4299404.0,2690.3129272460938,522.9140625,32160.0,51296.0,0.6269494697442296,4283712.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
256.0,0.0,383.0,127.0,2.0,12555.986858785152,457.927001953125,21664.0,8320.0,2.603846153846154,7502676.0,11105.114433050156,467.24169921875,13792.0,7808.0,1.7663934426229508,3827644.0,13833.332114219666,448.6123046875,7872.0,59392.0,0.13254310344827586,3675032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
0.0,0.0,127.0,127.0,3.0,20230.576961517334,472.236328125,44800.0,59648.0,0.7510729613733905,7737120.0,18179.639989614487,510.80322265625,10880.0,56736.0,0.19176536943034406,4184500.0,19306.70322585106,433.66943359375,33920.0,19424.0,1.7462932454695221,3552620.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
128.0,0.0,255.0,127.0,3.0,2829.7001342773438,523.8046875,1312.0,50272.0,0.026098026734563972,8582016.0,2937.5667645931244,524.57080078125,33728.0,61312.0,0.5501043841336117,4297284.0,2720.659644842148,523.03857421875,33120.0,51808.0,0.6392835083384806,4284732.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
256.0,0.0,383.0,127.0,3.0,12492.119386136532,457.739013671875,22688.0,9824.0,2.3094462540716614,7499596.0,11076.685695648193,466.697265625,13568.0,9184.0,1.4773519163763067,3823184.0,13747.052520513535,448.78076171875,9120.0,61344.0,0.1486697965571205,3676412.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,128
