videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,22,416,240,32,32,0,32,31,63,2,1,2,TRI_VERT,11396762,11396762,0,5575.923767089844,536.1171875,2688.0,32736.0,0.08211143695014662,548984.0,4224.80859375,531.4375,1824.0,63232.0,0.02884615384615385,136048.0,5225.75,541.0,2368.0,57472.0,0.041202672605790636,138496.0,5212.060302734375,535.953125,65472.0,64224.0,1.0194319880418534,137204.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,64,31,95,1,1,2,TRI_VERT,14505684,14505684,0,20034.8125,422.25,38112.0,7584.0,5.0253164556962036,432384.0,11344.349365234375,424.296875,55712.0,56256.0,0.99032992036405,108620.0,26570.39624023437,339.796875,48064.0,4448.0,10.805755395683454,86988.0,3620.103271484375,544.578125,10912.0,59680.0,0.18284182305630026,139412.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,96,31,127,2,1,2,TRI_VERT,18986823,18986823,0,8298.388656616211,399.74609375,58176.0,52352.0,1.1112469437652812,409340.0,2643.089599609375,333.359375,7008.0,60704.0,0.1154454401686874,85340.0,5125.386474609375,374.859375,21152.0,320.0,66.1,95964.0,2594.80859375,511.5625,20960.0,2688.0,7.797619047619047,130960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,0,96,31,127,2,1,2,TRI_VERT,7801047,7801047,0,8298.388656616211,399.74609375,58176.0,52352.0,1.1112469437652812,409340.0,2643.089599609375,333.359375,7008.0,60704.0,0.1154454401686874,85340.0,5125.386474609375,374.859375,21152.0,320.0,66.1,95964.0,2594.80859375,511.5625,20960.0,2688.0,7.797619047619047,130960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,0,96,31,127,2,1,2,TRI_VERT,3321471,3321471,0,8298.388656616211,399.74609375,58176.0,52352.0,1.1112469437652812,409340.0,2643.089599609375,333.359375,7008.0,60704.0,0.1154454401686874,85340.0,5125.386474609375,374.859375,21152.0,320.0,66.1,95964.0,2594.80859375,511.5625,20960.0,2688.0,7.797619047619047,130960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,96,31,127,3,1,2,TRI_VERT,12921107,12921107,0,8293.384216308594,400.1484375,58112.0,52192.0,1.1134273451870018,409752.0,2655.642333984375,333.671875,7104.0,60640.0,0.11715039577836413,85420.0,5151.007568359375,375.765625,21248.0,352.0,60.36363636363637,96196.0,2629.349365234375,511.703125,20672.0,2624.0,7.878048780487805,130996.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,128,31,159,3,1,2,TRI_VERT,20892286,20892286,0,8756.428207397461,413.30859375,37824.0,8864.0,4.2671480144404335,423228.0,2345.427490234375,371.203125,56224.0,3104.0,18.11340206185567,95028.0,4225.0,390.5,14240.0,64416.0,0.22106308991554893,99968.0,3440.138427734375,515.453125,17824.0,60320.0,0.29549071618037137,131956.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,0,128,31,159,3,1,2,TRI_VERT,4921881,4921881,0,8756.428207397461,413.30859375,37824.0,8864.0,4.2671480144404335,423228.0,2345.427490234375,371.203125,56224.0,3104.0,18.11340206185567,95028.0,4225.0,390.5,14240.0,64416.0,0.22106308991554893,99968.0,3440.138427734375,515.453125,17824.0,60320.0,0.29549071618037137,131956.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,0,128,31,159,3,1,2,TRI_VERT,3148474,3148474,0,8756.428207397461,413.30859375,37824.0,8864.0,4.2671480144404335,423228.0,2345.427490234375,371.203125,56224.0,3104.0,18.11340206185567,95028.0,4225.0,390.5,14240.0,64416.0,0.22106308991554893,99968.0,3440.138427734375,515.453125,17824.0,60320.0,0.29549071618037137,131956.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,0,160,31,191,3,1,2,TRI_VERT,12838157,12838157,0,8589.1240234375,393.96875,24928.0,58592.0,0.4254505734571273,403424.0,6362.839599609375,338.640625,55968.0,63136.0,0.8864673086670045,86692.0,9801.970458984377,386.171875,32000.0,2144.0,14.92537313432836,98860.0,6322.0458984375,436.28125,35104.0,62848.0,0.5585539714867617,111688.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
