videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,22,416,240,32,64,0,0,31,63,2,1,1,TRI_VERT,18832353,18832353,0,3331.808864593506,547.458984375,9120.0,54048.0,0.16873889875666073,1121196.0,2559.5,539.75,6208.0,2560.0,2.425,276352.0,3158.648193359375,552.734375,4288.0,63040.0,0.06802030456852792,283000.0,3169.0575561523438,550.0703125,64384.0,2816.0,22.863636363636363,281636.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,0,0,31,63,2,1,1,TRI_VERT,4617388,4617388,0,3331.808864593506,547.458984375,9120.0,54048.0,0.16873889875666073,1121196.0,2559.5,539.75,6208.0,2560.0,2.425,276352.0,3158.648193359375,552.734375,4288.0,63040.0,0.06802030456852792,283000.0,3169.0575561523438,550.0703125,64384.0,2816.0,22.863636363636363,281636.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,64,0,64,31,127,1,0,3,TRI_VERT,38327504,38327504,0,14290.733638763428,410.810546875,30624.0,59456.0,0.515069967707212,841340.0,9066.601318359377,378.765625,62976.0,50752.0,1.240857503152585,193928.0,16114.769958496094,356.8359375,3616.0,4288.0,0.8432835820895522,182700.0,3373.247802734375,527.953125,32000.0,62976.0,0.5081300813008129,270312.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,64,32,64,63,127,1,0,3,TRI_VERT,38327504,38327504,0,14198.787593841553,395.623046875,31968.0,48032.0,0.6655562958027982,810236.0,11610.072204589844,440.3828125,3200.0,64768.0,0.04940711462450593,225476.0,8058.6162109375,356.09375,52928.0,50944.0,1.0389447236180904,182320.0,4301.375,290.5,25152.0,64896.0,0.3875739644970414,148736.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,64,192,64,223,127,1,1,1,TRI_VERT,25260205,25260205,0,429.4660606384277,514.310546875,12352.0,2848.0,4.337078651685394,1053308.0,592.919677734375,519.546875,26048.0,1600.0,16.28,266008.0,396.66595458984375,513.6171875,58144.0,65024.0,0.8941929133858267,262972.0,256.9525756835937,503.0234375,63520.0,65472.0,0.9701857282502444,257548.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,32,0,64,63,95,1,0,3,TRI_VERT,37332935,37332935,0,18502.079891204838,410.513671875,928.0,61600.0,0.015064935064935066,840732.0,13695.52734375,402.3125,45088.0,8992.0,5.014234875444839,205984.0,11522.344177246094,465.4140625,58656.0,3808.0,15.403361344537814,238292.0,12984.480224609375,332.140625,37280.0,50208.0,0.7425111536010197,170056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,32,0,96,63,127,1,0,3,TRI_VERT,37332935,37332935,0,9996.282649993896,395.919921875,62048.0,45792.0,1.354996505939902,810844.0,4282.730224609375,356.140625,17440.0,49312.0,0.3536664503569111,182344.0,9824.390380859377,470.484375,43424.0,58592.0,0.7411250682687056,240888.0,1370.357177734375,314.453125,41280.0,640.0,64.5,161000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,32,256,0,319,31,2,1,1,TRI_VERT,33054851,33054851,0,7995.953109741211,514.00390625,62208.0,49920.0,1.2461538461538462,1052680.0,6300.693115234375,519.296875,2304.0,43808.0,0.05259313367421475,265880.0,9279.675720214844,510.7578125,1952.0,8288.0,0.2355212355212355,261508.0,9120.630798339844,503.3671875,65440.0,3744.0,17.478632478632473,257724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,0,64,31,127,2,0,3,TRI_VERT,37181855,37181855,0,14275.782161712646,411.205078125,30688.0,59424.0,0.5164243403338719,842148.0,9057.093505859377,378.984375,62816.0,50656.0,1.2400505369551484,194040.0,16148.15234375,357.8125,3840.0,4288.0,0.8955223880597015,183200.0,3373.1396484375,528.21875,31904.0,63040.0,0.5060913705583756,270448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,0,64,31,127,2,0,3,TRI_VERT,17975019,17975019,0,14275.782161712646,411.205078125,30688.0,59424.0,0.5164243403338719,842148.0,9057.093505859377,378.984375,62816.0,50656.0,1.2400505369551484,194040.0,16148.15234375,357.8125,3840.0,4288.0,0.8955223880597015,183200.0,3373.1396484375,528.21875,31904.0,63040.0,0.5060913705583756,270448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,64,0,64,31,127,2,1,1,TRI_VERT,7805794,7805794,0,14275.782161712646,411.205078125,30688.0,59424.0,0.5164243403338719,842148.0,9057.093505859377,378.984375,62816.0,50656.0,1.2400505369551484,194040.0,16148.15234375,357.8125,3840.0,4288.0,0.8955223880597015,183200.0,3373.1396484375,528.21875,31904.0,63040.0,0.5060913705583756,270448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,0,128,31,191,1,1,1,TRI_VERT,10875748,10875748,0,8784.505611419678,403.564453125,62464.0,1568.0,39.83673469387755,826500.0,4606.372985839844,354.8671875,46720.0,320.0,146.0,181692.0,7039.497802734375,388.046875,46176.0,1440.0,32.06666666666667,198680.0,6435.87109375,475.5625,53152.0,57184.0,0.9294907666480134,243488.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,0,128,31,191,3,1,1,TRI_VERT,13403669,13403669,0,8766.283504486084,403.638671875,62752.0,1280.0,49.025,826652.0,4619.212646484375,354.921875,46656.0,352.0,132.54545454545453,181720.0,7018.168395996094,388.3359375,46240.0,1312.0,35.24390243902439,198828.0,6448.138610839844,475.8671875,52928.0,57248.0,0.9245388485187256,243644.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,32,64,63,127,2,0,3,TRI_VERT,37181855,37181855,0,14691.409118652344,387.5703125,56000.0,46208.0,1.2119113573407203,793744.0,8366.133728027344,459.1953125,50304.0,64704.0,0.7774480712166172,235108.0,3214.175537109375,322.109375,29760.0,50016.0,0.5950095969289827,164920.0,5674.134704589844,275.6171875,49280.0,62624.0,0.7869187531936638,141116.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,32,64,63,127,2,0,3,TRI_VERT,17975019,17975019,0,14691.409118652344,387.5703125,56000.0,46208.0,1.2119113573407203,793744.0,8366.133728027344,459.1953125,50304.0,64704.0,0.7774480712166172,235108.0,3214.175537109375,322.109375,29760.0,50016.0,0.5950095969289827,164920.0,5674.134704589844,275.6171875,49280.0,62624.0,0.7869187531936638,141116.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,64,0,95,63,2,0,3,TRI_VERT,22053900,22053900,0,40968.280380249016,394.33203125,16768.0,10016.0,1.6741214057507987,807592.0,20718.55316162109,496.5390625,49056.0,48736.0,1.0065659881812212,254228.0,41841.6865234375,329.03125,3776.0,48864.0,0.07727570399476097,168464.0,40150.728271484375,402.578125,53856.0,61504.0,0.8756503642039543,206120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,64,0,95,63,2,0,3,TRI_VERT,7885308,7885308,0,40968.280380249016,394.33203125,16768.0,10016.0,1.6741214057507987,807592.0,20718.55316162109,496.5390625,49056.0,48736.0,1.0065659881812212,254228.0,41841.6865234375,329.03125,3776.0,48864.0,0.07727570399476097,168464.0,40150.728271484375,402.578125,53856.0,61504.0,0.8756503642039543,206120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,64,0,95,63,2,1,1,TRI_VERT,8238662,8238662,0,40968.280380249016,394.33203125,16768.0,10016.0,1.6741214057507987,807592.0,20718.55316162109,496.5390625,49056.0,48736.0,1.0065659881812212,254228.0,41841.6865234375,329.03125,3776.0,48864.0,0.07727570399476097,168464.0,40150.728271484375,402.578125,53856.0,61504.0,0.8756503642039543,206120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,64,64,0,95,63,2,1,1,TRI_VERT,4596666,4596666,0,40968.280380249016,394.33203125,16768.0,10016.0,1.6741214057507987,807592.0,20718.55316162109,496.5390625,49056.0,48736.0,1.0065659881812212,254228.0,41841.6865234375,329.03125,3776.0,48864.0,0.07727570399476097,168464.0,40150.728271484375,402.578125,53856.0,61504.0,0.8756503642039543,206120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,64,0,95,63,3,1,1,TRI_VERT,10756653,10756653,0,41614.900844573975,390.869140625,52896.0,19552.0,2.705400981996726,800500.0,32847.6396484375,444.78125,37280.0,48736.0,0.7649376231122784,227728.0,41910.40234375,334.1875,19424.0,49472.0,0.3926261319534282,171104.0,36893.497802734375,443.953125,5696.0,4832.0,1.1788079470198676,227304.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,64,64,95,127,1,1,1,TRI_VERT,15686561,15686561,0,6088.356075286865,323.404296875,38848.0,4480.0,8.67142857142857,662332.0,2870.0878295898438,299.3828125,28192.0,63904.0,0.4411617426139209,153284.0,2477.783142089844,346.8828125,65344.0,8416.0,7.764258555133081,177604.0,7807.379821777344,369.4453125,63392.0,64320.0,0.9855721393034826,189156.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,64,128,95,191,1,1,1,TRI_VERT,14560560,14560560,0,6665.641342163086,306.21484375,34816.0,55936.0,0.6224256292906178,627128.0,318.1474609375,276.59375,64192.0,160.0,401.2,141616.0,5035.890380859375,319.515625,25792.0,62720.0,0.4112244897959184,163592.0,17388.119567871094,345.2890625,60416.0,61728.0,0.9787454639709694,176788.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,64,96,0,127,63,2,0,3,TRI_VERT,22053900,22053900,0,4398.8024253845215,559.482421875,33056.0,15328.0,2.1565762004175366,1145820.0,14267.282958984375,543.828125,45568.0,9152.0,4.979020979020979,278440.0,1383.734375,560.125,32576.0,3328.0,9.788461538461537,286784.0,596.2396850585938,557.8984375,56384.0,224.0,251.7142857142857,285644.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,64,96,0,127,63,2,0,3,TRI_VERT,7885308,7885308,0,4398.8024253845215,559.482421875,33056.0,15328.0,2.1565762004175366,1145820.0,14267.282958984375,543.828125,45568.0,9152.0,4.979020979020979,278440.0,1383.734375,560.125,32576.0,3328.0,9.788461538461537,286784.0,596.2396850585938,557.8984375,56384.0,224.0,251.7142857142857,285644.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
